Objects
100
,,Global Angle (Quaternion) backpack:backpack2,,,,,,,Global Angle (Quaternion) head:headPattern,,,,,,,
Frame,Sub Frame,RX,RY,RZ,RW,TX,TY,TZ,RX,RY,RZ,RW,TX,TY,TZ
,,,,,,mm,mm,mm,,,,,mm,mm,mm
16026,0,0.271414,-0.0309775,-0.961608,0.0261617,234.322,-2674.05,163.775,-0.305072,-0.376,0.529492,0.696558,165.334,-2689.29,209.25
16027,0,0.271002,-0.0304751,-0.96175,0.0257959,234.34,-2674.06,163.798,-0.304357,-0.375605,0.530216,0.696533,165.311,-2689.31,209.261
16028,0,0.271136,-0.030945,-0.961684,0.0262866,234.319,-2674.05,163.764,-0.305461,-0.37592,0.529765,0.696223,165.306,-2689.26,209.211
16029,0,0.270724,-0.0300473,-0.961853,0.025367,234.385,-2674.13,163.823,-0.304984,-0.376036,0.529955,0.696225,165.297,-2689.27,209.219
16030,0,0.270687,-0.0295276,-0.961901,0.0245765,234.379,-2674.18,163.844,-0.304626,-0.375331,0.52955,0.697071,165.336,-2689.24,209.23
16031,0,0.270943,-0.0297196,-0.961831,0.0242483,234.419,-2674.16,163.84,-0.306665,-0.375381,0.530066,0.695755,165.269,-2689.18,209.157
16032,0,0.27107,-0.0300824,-0.961772,0.0247324,234.408,-2674.19,163.853,-0.306026,-0.375405,0.529711,0.696294,165.286,-2689.17,209.197
16033,0,0.270632,-0.0292923,-0.961927,0.0244174,234.446,-2674.18,163.869,-0.305986,-0.375035,0.529936,0.69634,165.29,-2689.13,209.201
16034,0,0.270909,-0.0301406,-0.96182,0.0245466,234.434,-2674.19,163.842,-0.305184,-0.374875,0.529725,0.696938,165.327,-2689.14,209.236
16035,0,0.270895,-0.0300932,-0.96181,0.0251525,234.417,-2674.2,163.838,-0.306028,-0.37485,0.529712,0.696591,165.345,-2689.07,209.158
16036,0,0.270935,-0.0299265,-0.961811,0.0248453,234.421,-2674.23,163.861,-0.304692,-0.374531,0.530424,0.696806,165.352,-2689.09,209.212
16037,0,0.270648,-0.0297844,-0.961918,0.0239888,234.46,-2674.2,163.812,-0.305567,-0.374958,0.529131,0.697177,165.381,-2689.08,209.18
16038,0,0.270742,-0.0295826,-0.961885,0.0245281,234.454,-2674.23,163.879,-0.306553,-0.374912,0.530035,0.696081,165.331,-2689.04,209.141
16039,0,0.270986,-0.029679,-0.961798,0.0251001,234.445,-2674.24,163.843,-0.306398,-0.375065,0.529338,0.696597,165.351,-2689.07,209.136
16040,0,0.270905,-0.0294737,-0.96185,0.0242167,234.456,-2674.21,163.842,-0.306269,-0.374972,0.532619,0.694199,165.369,-2689.1,209.158
16041,0,0.271063,-0.0294574,-0.961804,0.0242886,234.45,-2674.23,163.854,-0.306116,-0.374953,0.530102,0.6962,165.376,-2689.04,209.091
16042,0,0.271223,-0.030179,-0.961728,0.0246185,234.433,-2674.23,163.814,-0.306563,-0.374881,0.532803,0.693977,165.402,-2689.06,209.092
16043,0,0.271359,-0.0293868,-0.961721,0.0243462,234.411,-2674.26,163.864,-0.30572,-0.375426,0.529481,0.696592,165.406,-2689.07,209.074
16044,0,0.271433,-0.0295714,-0.961701,0.0241029,234.425,-2674.26,163.877,-0.307724,-0.375623,0.529833,0.695335,165.374,-2689,208.992
16045,0,0.271147,-0.0299761,-0.961762,0.0243981,234.435,-2674.22,163.831,-0.306073,-0.374928,0.529579,0.696631,165.383,-2689.04,209.071
16046,0,0.271235,-0.029055,-0.961776,0.0239661,234.458,-2674.27,163.894,-0.305679,-0.374774,0.532528,0.694636,165.365,-2689.08,209.098
16047,0,0.271301,-0.0297719,-0.961734,0.0240306,234.475,-2674.25,163.824,-0.305605,-0.374413,0.532884,0.69459,165.414,-2689.07,209.087
16048,0,0.270862,-0.0296122,-0.96184,0.0249012,234.498,-2674.3,163.875,-0.305906,-0.375449,0.529741,0.6963,165.397,-2689.05,209.037
16049,0,0.271181,-0.0296027,-0.961775,0.0239405,234.522,-2674.29,163.853,-0.304559,-0.374922,0.530051,0.696939,165.456,-2689.09,209.067
16050,0,0.270992,-0.0296927,-0.961805,0.0247411,234.535,-2674.3,163.863,-0.301666,-0.366259,0.531276,0.701853,165.528,-2689.18,209.012
16051,0,0.27118,-0.029282,-0.961775,0.0243464,234.532,-2674.31,163.827,-0.304037,-0.369208,0.525132,0.703905,165.419,-2689.21,208.878
16052,0,0.276777,-0.0249581,-0.960479,0.0158855,234.525,-2674.32,163.873,-0.303581,-0.368003,0.524923,0.704889,165.47,-2689.21,208.893
16053,0,0.27747,-0.0238842,-0.96036,0.012206,234.582,-2674.31,163.885,-0.302632,-0.367285,0.524506,0.705981,165.527,-2689.2,208.925
16054,0,0.277582,-0.0232817,-0.960359,0.0108352,234.607,-2674.39,163.947,-0.304529,-0.368229,0.525044,0.704271,165.469,-2689.17,208.865
16055,0,0.277291,-0.0230125,-0.960451,0.0106844,234.654,-2674.41,163.948,-0.304047,-0.367511,0.528187,0.702502,165.541,-2689.2,208.924
16056,0,0.277102,-0.0231071,-0.960503,0.0106808,234.651,-2674.44,163.931,-0.303332,-0.368021,0.524795,0.705082,165.546,-2689.19,208.859
16057,0,0.277194,-0.0229464,-0.960483,0.01042,234.662,-2674.45,163.912,-0.303485,-0.368284,0.524937,0.704773,165.531,-2689.19,208.809
16058,0,0.277432,-0.0235999,-0.960386,0.0115163,234.651,-2674.45,163.909,-0.30254,-0.368064,0.524097,0.705918,165.613,-2689.22,208.821
16059,0,0.277531,-0.0235599,-0.960359,0.0115133,234.66,-2674.41,163.876,-0.302709,-0.367485,0.524704,0.705697,165.584,-2689.23,208.776
16060,0,0.277757,-0.0229623,-0.960311,0.0112774,234.638,-2674.43,163.902,-0.303297,-0.3689,0.52465,0.704745,165.545,-2689.25,208.773
16061,0,0.277598,-0.0236449,-0.960327,0.0123665,234.636,-2674.45,163.89,-0.304347,-0.367745,0.530237,0.700704,165.542,-2689.23,208.773
16062,0,0.277502,-0.0229293,-0.960393,0.010591,234.692,-2674.45,163.929,-0.302946,-0.368823,0.526528,0.703535,165.496,-2689.21,208.724
16063,0,0.277588,-0.0228073,-0.960371,0.0105844,234.717,-2674.48,163.909,-0.288952,-0.368672,0.545269,0.695176,165.178,-2689,208.875
16064,0,0.277198,-0.0230735,-0.960477,0.0106221,234.747,-2674.49,163.921,-0.288058,-0.36654,0.549038,0.693706,165.222,-2688.97,208.765
16065,0,0.277271,-0.0230432,-0.960454,0.0108892,234.755,-2674.49,163.888,-0.289157,-0.367979,0.551718,0.690353,165.194,-2688.84,208.693
16066,0,0.277142,-0.0233943,-0.96048,0.0110745,234.764,-2674.51,163.86,-0.288007,-0.367396,0.555372,0.688211,165.071,-2688.79,208.612
16067,0,0.276291,-0.0230807,-0.960718,0.0123379,234.782,-2674.53,163.881,-0.289005,-0.368295,0.558538,0.684741,165.092,-2688.74,208.636
16068,0,0.270494,-0.0281397,-0.962076,0.0212454,234.838,-2674.34,163.791,-0.289756,-0.369948,0.561528,0.681077,165.024,-2688.68,208.6
16069,0,0.269677,-0.0294509,-0.962166,0.0253535,234.803,-2674.39,163.807,-0.288801,-0.372071,0.576573,0.667623,164.657,-2688.67,208.6
16070,0,0.269701,-0.0290182,-0.962179,0.0251267,234.814,-2674.41,163.833,-0.290024,-0.370398,0.579099,0.665835,164.785,-2688.69,208.554
16071,0,0.269612,-0.0296328,-0.962163,0.0259364,234.784,-2674.4,163.807,-0.291861,-0.371036,0.580618,0.663349,164.776,-2688.68,208.558
16072,0,0.269688,-0.0292799,-0.962168,0.0253727,234.797,-2674.39,163.81,-0.293817,-0.370447,0.583167,0.660573,164.807,-2688.67,208.466
16073,0,0.269873,-0.0294091,-0.962103,0.0257211,234.75,-2674.42,163.8,-0.294062,-0.369712,0.584019,0.660123,164.77,-2688.74,208.511
16074,0,0.269838,-0.0290893,-0.962144,0.0249089,234.763,-2674.44,163.81,-0.294671,-0.369405,0.583747,0.660264,164.79,-2688.75,208.502
16075,0,0.270533,-0.0296813,-0.961912,0.0256252,234.716,-2674.42,163.79,-0.295275,-0.369426,0.583475,0.660222,164.834,-2688.75,208.466
16076,0,0.270429,-0.0295513,-0.961935,0.0260005,234.68,-2674.44,163.807,-0.295829,-0.369656,0.584093,0.659298,164.864,-2688.76,208.439
16077,0,0.27094,-0.0295927,-0.961816,0.025027,234.675,-2674.41,163.77,-0.296502,-0.369456,0.582684,0.660355,164.847,-2688.71,208.463
16078,0,0.270782,-0.0291441,-0.961872,0.0251064,234.666,-2674.46,163.826,-0.297076,-0.369405,0.582634,0.660169,164.927,-2688.72,208.432
16079,0,0.270622,-0.0288256,-0.961918,0.0254278,234.635,-2674.46,163.812,-0.298867,-0.368246,0.584139,0.658676,164.902,-2688.71,208.427
16080,0,0.270162,-0.0289678,-0.962034,0.025756,234.641,-2674.46,163.849,-0.298723,-0.368048,0.583892,0.659071,164.914,-2688.73,208.483
16081,0,0.270315,-0.028974,-0.962004,0.0252675,234.626,-2674.4,163.807,-0.298865,-0.368455,0.583854,0.658813,164.928,-2688.74,208.504
16082,0,0.270597,-0.0295982,-0.961937,0.0240405,234.602,-2674.39,163.822,-0.298553,-0.368337,0.583746,0.659116,164.955,-2688.74,208.545
16083,0,0.270377,-0.029462,-0.962006,0.0239347,234.598,-2674.4,163.836,-0.299175,-0.36875,0.583518,0.658806,164.952,-2688.76,208.542
16084,0,0.277295,-0.0230623,-0.960438,0.0116175,234.55,-2674.48,163.95,-0.298952,-0.368823,0.581943,0.660257,164.933,-2688.71,208.562
16085,0,0.277312,-0.0217271,-0.960476,0.010564,234.545,-2674.52,163.996,-0.298988,-0.368902,0.581378,0.660695,165.02,-2688.75,208.585
16086,0,0.277133,-0.0224143,-0.960502,0.011451,234.557,-2674.52,164.035,-0.298943,-0.368627,0.583385,0.659097,164.98,-2688.76,208.576
16087,0,0.276967,-0.0224784,-0.960555,0.0108691,234.57,-2674.51,163.989,-0.298147,-0.369377,0.583193,0.659208,164.989,-2688.79,208.62
16088,0,0.277198,-0.022401,-0.960487,0.0111541,234.567,-2674.52,163.978,-0.297868,-0.368987,0.581754,0.660822,164.958,-2688.79,208.617
16089,0,0.271399,-0.0271293,-0.961904,0.0186358,234.634,-2674.38,163.861,-0.298259,-0.369345,0.580605,0.661456,165.001,-2688.8,208.631
16090,0,0.276511,-0.0238477,-0.960612,0.0140673,234.535,-2674.46,163.907,-0.300197,-0.368629,0.580858,0.660756,164.992,-2688.75,208.59
16091,0,0.276256,-0.021472,-0.960795,0.00975172,234.597,-2674.57,164.036,-0.298446,-0.369484,0.580569,0.661326,164.981,-2688.81,208.679
16092,0,0.276619,-0.0230462,-0.960636,0.0113488,234.551,-2674.52,163.981,-0.299114,-0.368575,0.580839,0.661293,165.02,-2688.79,208.688
16093,0,0.271243,-0.0273457,-0.961938,0.0188461,234.604,-2674.34,163.919,-0.298187,-0.368741,0.580565,0.66186,165.044,-2688.77,208.732
16094,0,0.270684,-0.0292147,-0.961953,0.0228691,234.524,-2674.39,163.893,-0.299205,-0.369073,0.580862,0.660954,164.985,-2688.76,208.751
16095,0,0.27032,-0.0293088,-0.961999,0.0250436,234.483,-2674.39,163.908,-0.298758,-0.368595,0.580826,0.661455,165.026,-2688.73,208.771
16096,0,0.270667,-0.0290514,-0.961936,0.0239828,234.519,-2674.39,163.925,-0.299783,-0.367915,0.581105,0.661125,165.027,-2688.67,208.778
16097,0,0.270415,-0.0289762,-0.961998,0.0243975,234.532,-2674.38,163.933,-0.298782,-0.36855,0.580666,0.66161,165.044,-2688.69,208.827
16098,0,0.270054,-0.0289149,-0.962094,0.0246815,234.525,-2674.38,163.936,-0.299356,-0.368469,0.580916,0.661176,165.03,-2688.72,208.866
16099,0,0.270209,-0.0290372,-0.962047,0.0246768,234.529,-2674.37,163.932,-0.296067,-0.369133,0.580132,0.662972,165.116,-2688.78,208.965
16100,0,0.270271,-0.0288591,-0.962035,0.0246862,234.511,-2674.36,163.928,-0.29796,-0.368655,0.581081,0.661557,165.107,-2688.75,208.91
16101,0,0.27056,-0.0285021,-0.961978,0.0241463,234.499,-2674.42,163.993,-0.299523,-0.368843,0.581549,0.660334,165.07,-2688.73,208.828
16102,0,0.270322,-0.0289326,-0.962049,0.0234652,234.516,-2674.35,163.928,-0.296927,-0.368895,0.579955,0.662875,165.131,-2688.72,208.921
16103,0,0.270754,-0.0290181,-0.961923,0.0235427,234.491,-2674.35,163.934,-0.297261,-0.368773,0.580592,0.662235,165.129,-2688.65,208.877
16104,0,0.27035,-0.0289015,-0.962017,0.0244512,234.471,-2674.38,163.985,-0.298287,-0.36801,0.581018,0.661824,165.06,-2688.64,208.908
16105,0,0.270574,-0.028996,-0.96196,0.024135,234.475,-2674.31,163.941,-0.298112,-0.369058,0.581661,0.660754,165,-2688.65,208.92
16106,0,0.270271,-0.0291937,-0.962039,0.0241072,234.442,-2674.35,163.927,-0.296889,-0.368807,0.580694,0.662294,165.075,-2688.63,209.003
16107,0,0.27054,-0.0285083,-0.961993,0.023765,234.441,-2674.37,163.981,-0.297187,-0.367945,0.580541,0.662774,165.12,-2688.61,209.019
16108,0,0.27068,-0.0285591,-0.96195,0.0238492,234.409,-2674.34,163.973,-0.299113,-0.367969,0.581191,0.661323,165.092,-2688.58,208.95
16109,0,0.270267,-0.0286346,-0.962057,0.0241138,234.414,-2674.38,164.022,-0.297881,-0.36833,0.580532,0.662255,165.09,-2688.57,208.943
16110,0,0.270654,-0.0285431,-0.961971,0.0233176,234.41,-2674.38,164.041,-0.29748,-0.36823,0.580418,0.662591,165.076,-2688.58,209.016
16111,0,0.270823,-0.0288866,-0.961902,0.0237889,234.348,-2674.37,163.98,-0.297834,-0.368024,0.580676,0.66232,165.017,-2688.57,209.005
16112,0,0.276841,-0.0244665,-0.960484,0.0152039,234.291,-2674.38,164.021,-0.298147,-0.368387,0.580791,0.661877,165.011,-2688.53,208.969
16113,0,0.27711,-0.022432,-0.960502,0.0119165,234.293,-2674.41,164.097,-0.297709,-0.368259,0.580826,0.662115,164.963,-2688.54,208.987
16114,0,0.272109,-0.0276914,-0.961676,0.0192032,234.334,-2674.25,164.001,-0.300085,-0.368471,0.581396,0.660421,164.912,-2688.51,208.885
16115,0,0.271342,-0.0281893,-0.961784,0.0234678,234.227,-2674.38,164.073,-0.29797,-0.36896,0.581981,0.660591,164.988,-2688.57,208.965
16116,0,0.271778,-0.0287851,-0.961644,0.0234291,234.162,-2674.34,164.038,-0.298546,-0.368257,0.581511,0.661137,164.888,-2688.48,208.923
16117,0,0.271293,-0.0287837,-0.961765,0.0240908,234.146,-2674.32,164.064,-0.298072,-0.367984,0.581527,0.661488,164.862,-2688.45,208.931
16118,0,0.271538,-0.0286481,-0.961703,0.0239471,234.125,-2674.3,164.074,-0.298613,-0.368001,0.582346,0.660514,164.89,-2688.46,208.92
16119,0,0.271012,-0.0278111,-0.961871,0.0241312,234.119,-2674.33,164.131,-0.298854,-0.367811,0.584491,0.658614,164.803,-2688.44,208.928
16120,0,0.271408,-0.0288329,-0.961722,0.0244588,234.089,-2674.29,164.075,-0.297312,-0.368685,0.584595,0.65873,164.789,-2688.48,208.949
16121,0,0.271381,-0.028278,-0.961748,0.0243577,234.069,-2674.31,164.104,-0.298465,-0.368054,0.584439,0.6587,164.79,-2688.44,208.932
16122,0,0.277812,-0.0224818,-0.960301,0.0117327,234.06,-2674.31,164.171,-0.298678,-0.368329,0.583642,0.659157,164.838,-2688.4,208.906
16123,0,0.284237,-0.0098913,-0.958683,-0.00612271,234.07,-2674.4,164.247,-0.29811,-0.367957,0.584337,0.659005,164.816,-2688.41,208.897
16124,0,0.282534,-0.0127071,-0.959173,0.000452236,234.076,-2674.48,164.321,-0.299471,-0.367374,0.5853,0.657858,164.812,-2688.35,208.862
16125,0,0.282112,-0.0135111,-0.959286,0.00092502,234.105,-2674.46,164.325,-0.298496,-0.367688,0.585065,0.658334,164.81,-2688.34,208.904
16126,0,0.282176,-0.0128436,-0.959276,-0.000136777,234.117,-2674.45,164.337,-0.298028,-0.368319,0.584746,0.658477,164.834,-2688.35,208.894
16127,0,0.282596,-0.0143818,-0.959131,0.000411705,234.107,-2674.4,164.269,-0.297528,-0.368275,0.584118,0.659285,164.854,-2688.32,208.922
16128,0,0.279833,-0.0207151,-0.959817,0.00390965,234.057,-2674.13,164.046,-0.300031,-0.367584,0.58516,0.65761,164.847,-2688.23,208.853
16129,0,0.281056,-0.0161455,-0.959528,0.0072117,234.075,-2674.21,164.189,-0.297444,-0.367709,0.58478,0.659052,164.909,-2688.2,208.933
16130,0,0.281817,-0.015093,-0.959344,0.00317378,234.109,-2674.31,164.227,-0.297402,-0.367266,0.584368,0.659683,164.962,-2688.21,208.941
16131,0,0.282474,-0.0144244,-0.959166,0.000419335,234.149,-2674.31,164.227,-0.298081,-0.368351,0.584548,0.658611,164.936,-2688.24,208.895
16132,0,0.282569,-0.0139362,-0.959146,-0.000109239,234.153,-2674.33,164.242,-0.296257,-0.367337,0.583776,0.660683,165.039,-2688.23,208.942
16133,0,0.279774,-0.0208547,-0.959832,0.00384445,234.119,-2674.09,164.019,-0.296333,-0.369582,0.58463,0.658638,164.929,-2688.24,208.878
16134,0,0.280941,-0.0163032,-0.959568,0.00592164,234.157,-2674.2,164.17,-0.296818,-0.368974,0.585025,0.65841,164.952,-2688.24,208.902
16135,0,0.282293,-0.0143139,-0.959221,-0.000194593,234.221,-2674.32,164.22,-0.29647,-0.368317,0.583271,0.660487,164.988,-2688.22,208.935
16136,0,0.282298,-0.0151133,-0.959207,0.000556544,234.204,-2674.32,164.217,-0.297019,-0.367825,0.582918,0.660827,165.116,-2688.18,208.922
16137,0,0.282367,-0.0146257,-0.959195,0.000149087,234.208,-2674.32,164.224,-0.297717,-0.368594,0.58186,0.661016,164.989,-2688.15,208.892
16138,0,0.282521,-0.0139281,-0.95916,0.000144319,234.198,-2674.32,164.197,-0.297828,-0.36821,0.581788,0.661244,165.002,-2688.17,208.903
16139,0,0.282441,-0.0136572,-0.959187,0.000176744,234.2,-2674.33,164.211,-0.297716,-0.368821,0.58203,0.66074,165.046,-2688.22,208.876
16140,0,0.282706,-0.0149497,-0.95909,0.000515536,234.183,-2674.29,164.17,-0.297164,-0.367829,0.583986,0.659815,165.062,-2688.22,208.845
16141,0,0.282524,-0.0145053,-0.95915,0.000332431,234.164,-2674.32,164.195,-0.298811,-0.36706,0.584465,0.659075,165.037,-2688.21,208.781
16142,0,0.282502,-0.0138645,-0.959167,-0.000284715,234.158,-2674.35,164.21,-0.297391,-0.36816,0.583941,0.659567,165.034,-2688.28,208.825
16143,0,0.279895,-0.0203892,-0.959809,0.00320847,234.078,-2674.15,164.058,-0.297197,-0.368733,0.582318,0.660769,164.921,-2688.29,208.822
16144,0,0.281086,-0.0161894,-0.959521,0.00696339,234.074,-2674.27,164.166,-0.297273,-0.367383,0.582555,0.661278,165.055,-2688.23,208.8
16145,0,0.282239,-0.0151676,-0.959217,0.00355191,234.055,-2674.32,164.175,-0.298984,-0.36746,0.584502,0.65874,164.933,-2688.27,208.75
16146,0,0.282516,-0.013756,-0.959164,-0.000322505,234.119,-2674.37,164.241,-0.297476,-0.367941,0.584546,0.659115,164.892,-2688.31,208.773
16147,0,0.282875,-0.0124125,-0.959076,0.000706271,234.113,-2674.39,164.254,-0.298287,-0.367569,0.584849,0.658687,164.888,-2688.32,208.772
16148,0,0.282356,-0.0139877,-0.959208,0.000228123,234.12,-2674.38,164.227,-0.299045,-0.367481,0.585381,0.65792,164.889,-2688.28,208.721
16149,0,0.282815,-0.0147759,-0.95906,0.000830368,234.127,-2674.39,164.187,-0.298826,-0.36763,0.584875,0.658387,164.914,-2688.3,208.707
16150,0,0.282381,-0.0144682,-0.959193,0.00121589,234.131,-2674.45,164.21,-0.298578,-0.367884,0.584575,0.658623,164.926,-2688.32,208.693
16151,0,0.279768,-0.0202345,-0.959848,0.00336666,234.104,-2674.22,164.038,-0.297533,-0.368373,0.584323,0.659047,164.948,-2688.39,208.717
16152,0,0.280938,-0.0160844,-0.959567,0.00676944,234.127,-2674.35,164.152,-0.298997,-0.367682,0.585092,0.658087,164.936,-2688.38,208.663
16153,0,0.282034,-0.0147601,-0.959285,0.00332362,234.135,-2674.42,164.172,-0.297342,-0.367744,0.584614,0.659225,164.987,-2688.4,208.708
16154,0,0.28207,-0.0146146,-0.959282,0.00127681,234.185,-2674.44,164.184,-0.299012,-0.36785,0.584835,0.658215,164.942,-2688.39,208.65
16155,0,0.282124,-0.0134198,-0.959284,0.000404076,234.2,-2674.5,164.22,-0.297758,-0.367766,0.584418,0.6592,164.965,-2688.42,208.729
16156,0,0.282219,-0.0141796,-0.959245,0.000351981,234.193,-2674.5,164.202,-0.298287,-0.368502,0.584494,0.658481,164.964,-2688.44,208.695
16157,0,0.282242,-0.0140768,-0.95924,0.000841931,234.191,-2674.5,164.198,-0.298108,-0.36856,0.583514,0.659398,164.988,-2688.46,208.739
16158,0,0.28201,-0.0140716,-0.959308,0.00117727,234.182,-2674.51,164.191,-0.297909,-0.36821,0.584003,0.659251,165.02,-2688.43,208.685
16159,0,0.282179,-0.0143891,-0.959254,0.000677899,234.182,-2674.5,164.148,-0.29888,-0.368217,0.584628,0.658253,164.938,-2688.45,208.659
16160,0,0.282228,-0.0138325,-0.959246,0.0015275,234.175,-2674.52,164.197,-0.298677,-0.367777,0.584595,0.658621,164.969,-2688.41,208.63
16161,0,0.282032,-0.0139779,-0.959301,0.00176497,234.194,-2674.53,164.223,-0.297316,-0.368245,0.584229,0.659299,164.964,-2688.47,208.674
16162,0,0.282001,-0.0144434,-0.959304,0.00186057,234.199,-2674.54,164.221,-0.299935,-0.367463,0.584693,0.658136,164.953,-2688.44,208.598
16163,0,0.282225,-0.014308,-0.959241,0.00113817,234.192,-2674.56,164.201,-0.298697,-0.368221,0.584158,0.658751,164.956,-2688.48,208.6
16164,0,0.281859,-0.0128225,-0.95937,0.000793294,234.191,-2674.62,164.232,-0.297663,-0.368501,0.582215,0.66078,164.937,-2688.49,208.604
16165,0,0.282049,-0.01385,-0.959299,0.00113316,234.18,-2674.62,164.228,-0.299108,-0.36844,0.581594,0.660708,164.989,-2688.51,208.552
16166,0,0.282477,-0.0135391,-0.959177,0.00141437,234.125,-2674.61,164.175,-0.29795,-0.368633,0.581274,0.661405,165.032,-2688.5,208.574
16167,0,0.282293,-0.0137243,-0.959229,0.00166138,234.119,-2674.66,164.199,-0.298279,-0.36846,0.583794,0.659129,164.926,-2688.53,208.513
16168,0,0.282207,-0.0144446,-0.95924,0.00305839,234.112,-2674.62,164.184,-0.26944,-0.353565,0.587994,0.675764,165.136,-2688.48,208.866
16169,0,0.282131,-0.0137845,-0.959274,0.00226958,234.134,-2674.65,164.204,-0.262116,-0.352148,0.592816,0.675171,165.132,-2688.75,209.073
16170,0,0.282125,-0.0139777,-0.959273,0.00237985,234.127,-2674.67,164.21,-0.261203,-0.35097,0.595134,0.674098,165.096,-2688.6,208.919
16171,0,0.281999,-0.0139489,-0.959311,0.00191899,234.148,-2674.67,164.218,-0.288834,-0.375477,0.581798,0.661137,164.849,-2688.74,208.749
16172,0,0.282402,-0.0139361,-0.959193,0.00190897,234.131,-2674.65,164.204,-0.291971,-0.37191,0.582963,0.660749,165.02,-2688.62,208.68
16173,0,0.282343,-0.0134149,-0.959218,0.00145002,234.154,-2674.69,164.212,-0.294494,-0.370819,0.584529,0.658857,164.947,-2688.63,208.6
16174,0,0.282317,-0.0127469,-0.959235,0.00147744,234.147,-2674.7,164.221,-0.294124,-0.370777,0.584998,0.658629,164.903,-2688.64,208.606
16175,0,0.282466,-0.0141825,-0.959171,0.00164874,234.173,-2674.69,164.202,-0.295553,-0.3699,0.584785,0.658672,164.96,-2688.57,208.532
16176,0,0.281959,-0.0133166,-0.959333,0.00148924,234.194,-2674.69,164.214,-0.295426,-0.370036,0.58427,0.659109,164.925,-2688.56,208.496
16177,0,0.281711,-0.013363,-0.959406,0.00121363,234.212,-2674.68,164.211,-0.295802,-0.369323,0.584323,0.659294,164.953,-2688.55,208.519
16178,0,0.282174,-0.0134108,-0.959268,0.00186534,234.209,-2674.69,164.207,-0.29647,-0.369717,0.584595,0.658531,164.988,-2688.53,208.473
16179,0,0.282493,-0.0135721,-0.959172,0.0017807,234.206,-2674.7,164.192,-0.297518,-0.369404,0.583108,0.659552,164.997,-2688.49,208.45
16180,0,0.282409,-0.0142842,-0.959186,0.00175388,234.22,-2674.66,164.126,-0.297789,-0.369334,0.582469,0.660034,165.082,-2688.51,208.396
16181,0,0.28271,-0.0139194,-0.959102,0.00206836,234.189,-2674.68,164.167,-0.297429,-0.368914,0.580994,0.661728,165.068,-2688.5,208.399
16182,0,0.282177,-0.0138489,-0.95926,0.00220115,234.216,-2674.69,164.158,-0.297096,-0.36848,0.580149,0.662861,165.109,-2688.48,208.418
16183,0,0.282338,-0.0133734,-0.959219,0.00233717,234.2,-2674.71,164.164,-0.298212,-0.368774,0.581302,0.661183,165.151,-2688.52,208.374
